dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
orientdb,junit,0.3,5432.0,87.0,3194.0,2860.0,79.0,2070.0,0.0,0.0,0.644,0.747,0.77,0.908,0.908,0.908,0.908,0.908,0.908,0.908,8914.0,9325.586,13355.031,0.826,0.196,0.908,0.099,0.008,0.107,0.9080459770114943,0.5879970544918999,1.0,110,1.05
orientdb,junit,0.4,5432.0,87.0,4780.0,2860.0,87.0,4518.0,0.168,0.353,0.632,0.782,0.805,0.885,0.943,0.977,0.977,0.977,0.977,0.977,10500.0,10500.0,10500.0,0.866,0.21,1.0,0.221,0.0,0.221,1.0,0.8799705449189985,1.0,110,1.05
orientdb,junit,0.5,5432.0,87.0,3620.0,2860.0,83.0,2847.0,0.0,0.426,0.632,0.782,0.793,0.885,0.943,0.954,0.954,0.954,0.954,0.954,9340.0,9506.621,12511.0,0.851,0.232,0.954,0.127,0.002,0.129,0.9540229885057471,0.666421207658321,1.0,110,1.05
orientdb,junit,1.0,5432.0,87.0,4606.0,2860.0,86.0,4290.0,0.0,0.291,0.609,0.701,0.805,0.851,0.92,0.931,0.977,0.989,0.989,0.989,10326.0,10344.989,10326.0,0.841,0.179,0.989,0.206,0.0,0.206,0.9885057471264368,0.8479381443298969,1.0,110,1.05
orientdb,mcMMO,0.1,1393.0,198.0,1393.0,1341.0,198.0,1352.0,0.029,0.276,0.308,0.525,0.672,0.788,0.864,0.894,0.955,0.97,0.99,1.0,4075.0,4075.0,4075.0,0.81,0.406,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
orientdb,mcMMO,0.2,1393.0,198.0,1366.0,1341.0,196.0,1238.0,0.0,0.285,0.278,0.515,0.662,0.778,0.874,0.924,0.955,0.97,0.99,0.99,4048.0,4048.545,4075.0,0.804,0.357,0.99,0.108,0.0,0.108,0.98989898989899,0.9806173725771715,1.0,110,1.05
orientdb,mcMMO,0.3,1393.0,198.0,1393.0,1341.0,198.0,1370.0,0.017,0.257,0.338,0.535,0.646,0.763,0.833,0.909,0.949,0.97,0.99,1.0,4075.0,4075.0,4075.0,0.804,0.389,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
orientdb,mcMMO,0.4,1393.0,198.0,1382.0,1341.0,198.0,1329.0,0.046,0.269,0.273,0.52,0.657,0.763,0.854,0.909,0.949,0.98,0.995,0.995,4064.0,4064.0,4064.0,0.8,0.367,1.0,0.111,0.0,0.111,1.0,0.9921033740129217,1.0,110,1.05
orientdb,mcMMO,0.5,1393.0,198.0,1386.0,1341.0,198.0,1347.0,0.033,0.257,0.298,0.505,0.631,0.763,0.848,0.914,0.955,0.975,0.98,0.98,4068.0,4068.0,4068.0,0.799,0.374,1.0,0.111,0.0,0.111,1.0,0.9949748743718593,1.0,110,1.05
orientdb,mcMMO,1.0,1393.0,198.0,1380.0,1341.0,196.0,1298.0,0.0,0.215,0.253,0.5,0.641,0.742,0.823,0.904,0.939,0.975,0.985,0.985,4062.0,4062.263,4075.0,0.785,0.332,0.99,0.111,0.0,0.111,0.98989898989899,0.990667623833453,1.0,110,1.05
orientdb,mct,0.1,6091.0,23.0,4955.0,2970.0,19.0,4601.0,0.0,0.0,0.478,0.522,0.565,0.696,0.696,0.739,0.783,0.826,0.826,0.826,10895.0,11290.13,12883.0,0.669,0.063,0.826,0.437,0.03,0.468,0.8260869565217391,0.8134953209653587,1.0,110,1.05
orientdb,mct,0.2,6091.0,23.0,6035.0,2970.0,23.0,5939.0,0.025,-0.025,0.522,0.565,0.609,0.609,0.696,0.739,0.739,0.739,0.739,0.739,11975.0,11975.0,11975.0,0.654,0.092,1.0,0.649,0.0,0.649,1.0,0.9908061073715317,1.0,110,1.05
orientdb,mct,0.3,6091.0,23.0,5984.0,2970.0,23.0,5696.0,0.065,0.027,0.522,0.609,0.609,0.696,0.739,0.739,0.739,0.739,0.739,0.739,11924.0,11924.0,11924.0,0.685,0.057,1.0,0.638,0.0,0.638,1.0,0.9824330980134625,1.0,110,1.05
orientdb,mct,0.4,6091.0,23.0,3186.0,2970.0,16.0,1823.0,0.0,0.0,0.478,0.522,0.696,0.696,0.696,0.696,0.696,0.696,0.696,0.696,9126.0,10894.261,14845.219,0.633,0.093,0.696,0.181,0.093,0.273,0.6956521739130435,0.5230668198982105,1.0,110,1.05
orientdb,mct,0.5,6091.0,23.0,5553.0,2970.0,19.0,5369.0,0.0,0.0,0.478,0.522,0.565,0.739,0.739,0.739,0.739,0.739,0.826,0.826,11493.0,11680.13,12434.5,0.664,0.045,0.826,0.549,0.03,0.58,0.8260869565217391,0.911672960105073,1.0,110,1.05
orientdb,mct,1.0,6091.0,23.0,5954.0,2970.0,23.0,5851.0,0.039,-0.008,0.478,0.565,0.609,0.739,0.739,0.739,0.739,0.739,0.739,0.739,11894.0,11894.0,11894.0,0.689,0.054,1.0,0.632,0.0,0.632,1.0,0.9775077983910688,1.0,110,1.05
orientdb,neo4j,0.1,32156.0,151.0,14256.0,4840.0,103.0,13211.0,0.0,0.0,0.358,0.444,0.596,0.669,0.669,0.669,0.669,0.669,0.669,0.669,23936.0,35316.132,59736.0,0.592,0.049,0.682,0.031,0.101,0.132,0.6821192052980133,0.44333872372185595,1.0,110,1.05
orientdb,neo4j,0.2,32156.0,151.0,15081.0,4840.0,105.0,14110.0,0.0,0.0,0.384,0.503,0.589,0.636,0.636,0.636,0.636,0.636,0.636,0.636,24761.0,35164.311,58911.0,0.606,0.033,0.695,0.035,0.093,0.128,0.695364238410596,0.46899489986316706,1.0,110,1.05
orientdb,neo4j,0.3,32156.0,151.0,25823.0,4840.0,137.0,25528.0,0.0,0.0,0.384,0.49,0.583,0.649,0.689,0.728,0.841,0.907,0.907,0.907,35503.0,36677.331,48167.454,0.677,0.035,0.907,0.102,0.009,0.111,0.9072847682119205,0.8030538624206991,1.0,110,1.05
orientdb,neo4j,0.4,32156.0,151.0,17114.0,4840.0,109.0,16319.0,0.0,0.0,0.338,0.503,0.589,0.629,0.715,0.715,0.715,0.715,0.715,0.715,26794.0,35161.735,56878.0,0.611,0.043,0.722,0.045,0.077,0.122,0.7218543046357616,0.5322179375544221,1.0,110,1.05
orientdb,neo4j,0.5,32156.0,151.0,11102.0,4840.0,86.0,9643.0,0.0,0.0,0.351,0.464,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,20782.0,38907.96,62890.0,0.518,0.034,0.57,0.019,0.185,0.204,0.5695364238410596,0.3452543848737405,1.0,110,1.05
orientdb,neo4j,1.0,32156.0,151.0,19041.0,4840.0,114.0,18381.0,0.0,0.0,0.344,0.477,0.55,0.609,0.662,0.662,0.662,0.662,0.662,0.662,28721.0,35148.219,54951.0,0.617,0.032,0.755,0.056,0.06,0.116,0.7549668874172185,0.5921445453414603,1.0,110,1.05
orientdb,netty,0.1,11528.0,951.0,10076.0,3740.0,919.0,9796.0,0.0,0.15,0.393,0.587,0.677,0.778,0.85,0.878,0.916,0.948,0.948,0.948,17556.0,17653.716,20460.0,0.788,0.322,0.966,0.007,0.001,0.008,0.9663512092534174,0.8740458015267175,1.0,110,1.05
orientdb,netty,0.2,11528.0,951.0,10595.0,3740.0,943.0,10383.0,0.0,0.146,0.4,0.574,0.683,0.759,0.815,0.866,0.903,0.946,0.991,0.991,18075.0,18090.697,19926.422,0.783,0.323,0.992,0.008,0.0,0.008,0.9915878023133544,0.9190666204024983,1.0,110,1.05
orientdb,netty,0.3,11528.0,951.0,10711.0,3740.0,944.0,10505.0,0.0,0.177,0.391,0.568,0.699,0.775,0.839,0.887,0.924,0.955,0.988,0.988,18191.0,18203.027,19799.469,0.791,0.316,0.993,0.008,0.0,0.008,0.9926393270241851,0.9291290770298404,1.0,110,1.05
orientdb,netty,0.4,11528.0,951.0,10623.0,3740.0,936.0,10412.0,0.0,0.132,0.385,0.567,0.677,0.762,0.808,0.862,0.909,0.942,0.983,0.983,18103.0,18131.549,19912.89,0.776,0.304,0.984,0.008,0.0,0.008,0.9842271293375394,0.9214954892435808,1.0,110,1.05
orientdb,netty,0.5,11528.0,951.0,10802.0,3740.0,946.0,10611.0,0.0,0.161,0.39,0.565,0.69,0.789,0.842,0.897,0.927,0.952,0.982,0.982,18282.0,18289.634,19643.25,0.792,0.308,0.995,0.008,0.0,0.008,0.9947423764458465,0.9370229007633588,1.0,110,1.05
orientdb,netty,1.0,11528.0,951.0,10401.0,3740.0,931.0,10160.0,0.0,0.148,0.369,0.55,0.682,0.76,0.841,0.875,0.923,0.948,0.979,0.979,17881.0,17928.403,20134.996,0.78,0.288,0.979,0.007,0.0,0.008,0.9789695057833859,0.9022380291464261,1.0,110,1.05
orientdb,oryx,0.1,2157.0,113.0,2157.0,1828.0,113.0,2089.0,0.032,0.158,0.46,0.664,0.77,0.832,0.867,0.885,0.912,0.947,0.991,1.0,5813.0,5813.0,5813.0,0.808,0.214,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
orientdb,oryx,0.2,2157.0,113.0,2157.0,1828.0,113.0,2054.0,0.048,0.109,0.46,0.655,0.743,0.823,0.841,0.885,0.894,0.929,0.973,1.0,5813.0,5813.0,5813.0,0.794,0.204,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
orientdb,oryx,0.3,2157.0,113.0,2075.0,1828.0,110.0,1916.0,0.0,0.098,0.46,0.619,0.726,0.788,0.841,0.876,0.903,0.912,0.973,0.973,5731.0,5735.354,5854.0,0.785,0.202,0.973,0.204,0.001,0.205,0.9734513274336283,0.961984237366713,1.0,110,1.05
orientdb,oryx,0.4,2157.0,113.0,2157.0,1828.0,113.0,2058.0,0.046,0.116,0.434,0.637,0.717,0.788,0.823,0.894,0.903,0.92,0.973,1.0,5813.0,5813.0,5813.0,0.784,0.197,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
orientdb,oryx,0.5,2157.0,113.0,2112.0,1828.0,113.0,2004.0,0.071,0.136,0.442,0.566,0.699,0.743,0.823,0.85,0.876,0.929,0.982,0.982,5768.0,5768.0,5768.0,0.767,0.19,1.0,0.211,0.0,0.211,1.0,0.9791376912378303,1.0,110,1.05
orientdb,oryx,1.0,2157.0,113.0,2093.0,1828.0,112.0,1956.0,0.0,0.115,0.425,0.54,0.673,0.726,0.788,0.841,0.858,0.912,0.973,0.973,5749.0,5750.133,5749.0,0.751,0.183,0.991,0.208,0.0,0.208,0.9911504424778761,0.9703291608715809,1.0,110,1.05
orientdb,titan,0.1,5312.0,149.0,4646.0,2860.0,144.0,4316.0,0.0,0.217,0.537,0.685,0.799,0.852,0.906,0.94,0.946,0.96,0.96,0.96,10366.0,10410.698,11614.75,0.828,0.224,0.966,0.123,0.001,0.125,0.9664429530201343,0.8746234939759037,1.0,110,1.05
orientdb,titan,0.2,5312.0,149.0,5017.0,2860.0,148.0,4816.0,0.0,0.142,0.49,0.644,0.718,0.785,0.859,0.893,0.906,0.946,0.987,0.987,10737.0,10740.96,10737.0,0.796,0.189,0.993,0.144,0.0,0.144,0.9932885906040269,0.9444653614457831,1.0,110,1.05
orientdb,titan,0.3,5312.0,149.0,4642.0,2860.0,142.0,4344.0,0.0,0.132,0.483,0.597,0.678,0.745,0.826,0.872,0.913,0.94,0.94,0.94,10362.0,10424.953,11681.062,0.769,0.188,0.953,0.123,0.002,0.125,0.9530201342281879,0.8738704819277109,1.0,110,1.05
orientdb,titan,0.4,5312.0,149.0,4892.0,2860.0,147.0,4667.0,0.0,0.223,0.463,0.584,0.658,0.785,0.859,0.879,0.919,0.973,0.987,0.987,10612.0,10623.275,11032.0,0.784,0.19,0.987,0.137,0.0,0.137,0.9865771812080537,0.920933734939759,1.0,110,1.05
orientdb,titan,0.5,5312.0,149.0,4821.0,2860.0,147.0,4571.0,0.0,0.111,0.45,0.57,0.611,0.732,0.812,0.859,0.893,0.94,0.987,0.987,10541.0,10554.181,11032.0,0.757,0.179,0.987,0.133,0.0,0.133,0.9865771812080537,0.9075677710843374,1.0,110,1.05
orientdb,titan,1.0,5312.0,149.0,4953.0,2860.0,147.0,4742.0,0.0,0.154,0.436,0.544,0.658,0.738,0.785,0.839,0.886,0.953,0.987,0.987,10673.0,10682.638,11032.0,0.748,0.131,0.987,0.14,0.0,0.14,0.9865771812080537,0.9324171686746988,1.0,110,1.05
oryx,MapDB,0.1,2740.0,99.0,2266.0,2090.0,97.0,1727.0,0.0,0.486,0.0,0.626,0.808,0.919,0.929,0.949,0.96,0.98,0.98,0.98,6446.0,6465.152,6920.0,0.897,0.398,0.98,0.173,0.0,0.173,0.9797979797979798,0.827007299270073,1.0,110,1.05
oryx,MapDB,0.2,2740.0,99.0,2421.0,2090.0,99.0,2094.0,0.236,0.493,0.0,0.667,0.798,0.879,0.899,0.97,0.99,0.99,1.0,1.0,6601.0,6601.0,6601.0,0.902,0.386,1.0,0.197,0.0,0.197,1.0,0.8835766423357664,1.0,110,1.05
oryx,MapDB,0.3,2740.0,99.0,2432.0,2090.0,99.0,2115.0,0.228,0.381,0.0,0.636,0.798,0.889,0.939,0.939,0.949,0.97,1.0,1.0,6612.0,6612.0,6612.0,0.895,0.379,1.0,0.199,0.0,0.199,1.0,0.8875912408759125,1.0,110,1.05
oryx,MapDB,0.4,2740.0,99.0,2133.0,2090.0,96.0,1237.0,0.0,0.562,0.0,0.646,0.788,0.869,0.949,0.97,0.97,0.97,0.97,0.97,6313.0,6349.788,7223.5,0.888,0.35,0.97,0.153,0.001,0.154,0.9696969696969697,0.7784671532846715,1.0,110,1.05
oryx,MapDB,0.5,2740.0,99.0,2389.0,2090.0,99.0,2019.0,0.263,0.486,0.0,0.646,0.768,0.879,0.939,0.949,0.98,0.99,1.0,1.0,6569.0,6569.0,6569.0,0.898,0.339,1.0,0.192,0.0,0.192,1.0,0.871897810218978,1.0,110,1.05
oryx,MapDB,1.0,2740.0,99.0,2276.0,2090.0,98.0,1776.0,0.0,0.466,0.0,0.616,0.758,0.859,0.919,0.97,0.98,0.99,0.99,0.99,6456.0,6465.374,6456.0,0.883,0.308,0.99,0.174,0.0,0.174,0.98989898989899,0.8306569343065694,1.0,110,1.05
oryx,android,0.1,639.0,48.0,630.0,630.0,48.0,496.0,0.224,0.415,0.625,0.729,0.833,0.938,0.938,0.979,0.979,1.0,1.0,1.0,1890.0,1890.0,1890.0,0.893,0.556,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
oryx,android,0.2,639.0,48.0,630.0,630.0,48.0,510.0,0.202,0.47,0.604,0.792,0.833,0.938,0.958,0.979,0.979,0.979,1.0,1.0,1890.0,1890.0,1890.0,0.9,0.545,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
oryx,android,0.3,639.0,48.0,560.0,560.0,48.0,443.0,0.307,0.481,0.542,0.75,0.792,0.938,0.958,0.958,0.979,1.0,1.0,1.0,1680.0,1680.0,1680.0,0.889,0.49,1.0,0.351,0.0,0.351,1.0,0.8763693270735524,1.0,110,1.05
oryx,android,0.4,639.0,48.0,630.0,630.0,48.0,605.0,0.053,0.351,0.604,0.75,0.812,0.875,0.875,0.938,0.979,0.979,0.979,1.0,1890.0,1890.0,1890.0,0.873,0.485,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
oryx,android,0.5,639.0,48.0,636.0,630.0,48.0,472.0,0.261,0.291,0.562,0.75,0.812,0.875,0.875,0.875,0.979,1.0,1.0,1.0,1896.0,1896.0,1896.0,0.86,0.437,1.0,0.452,0.0,0.452,1.0,0.9953051643192489,1.0,110,1.05
oryx,android,1.0,639.0,48.0,563.0,560.0,48.0,485.0,0.241,0.366,0.479,0.688,0.75,0.812,0.854,0.958,0.979,1.0,1.0,1.0,1683.0,1683.0,1683.0,0.84,0.371,1.0,0.354,0.0,0.354,1.0,0.8810641627543035,1.0,110,1.05
oryx,anttlr4,0.1,2353.0,53.0,2353.0,1907.0,53.0,1954.0,0.17,0.561,0.679,0.811,0.925,0.943,0.962,0.962,0.962,0.981,1.0,1.0,6167.0,6167.0,6167.0,0.891,0.235,1.0,0.427,0.0,0.427,1.0,1.0,1.0,110,1.05
oryx,anttlr4,0.2,2353.0,53.0,1970.0,1907.0,51.0,1357.0,0.0,0.509,0.604,0.774,0.868,0.887,0.943,0.962,0.962,0.962,0.962,0.962,5784.0,5812.906,6167.0,0.864,0.195,0.962,0.299,0.001,0.301,0.9622641509433962,0.8372290692732681,1.0,110,1.05
oryx,anttlr4,0.3,2353.0,53.0,2036.0,1907.0,53.0,1623.0,0.31,0.339,0.566,0.811,0.83,0.849,0.868,0.925,1.0,1.0,1.0,1.0,5850.0,5850.0,5850.0,0.859,0.234,1.0,0.32,0.0,0.32,1.0,0.8652783680407989,1.0,110,1.05
oryx,anttlr4,0.4,2353.0,53.0,1997.0,1907.0,51.0,1479.0,0.0,0.417,0.585,0.83,0.887,0.887,0.906,0.943,0.962,0.962,0.962,0.962,5811.0,5837.868,6167.0,0.859,0.205,0.962,0.308,0.001,0.309,0.9622641509433962,0.8487037824054399,1.0,110,1.05
oryx,anttlr4,0.5,2353.0,53.0,2287.0,1870.0,53.0,1949.0,0.172,0.446,0.566,0.83,0.868,0.887,0.925,0.981,0.981,0.981,1.0,1.0,6027.0,6027.0,6027.0,0.872,0.184,1.0,0.404,0.0,0.404,1.0,0.9719507012324692,1.0,110,1.05
oryx,anttlr4,1.0,2353.0,53.0,2004.0,1907.0,50.0,1516.0,0.0,0.306,0.547,0.755,0.849,0.887,0.906,0.906,0.943,0.943,0.943,0.943,5818.0,5857.509,6341.5,0.833,0.177,0.943,0.31,0.003,0.313,0.9433962264150944,0.8516787080322992,1.0,110,1.05
oryx,broadleaf,0.1,17433.0,686.0,10798.0,4180.0,614.0,10066.0,0.0,0.0,0.485,0.653,0.754,0.843,0.879,0.895,0.895,0.895,0.895,0.895,19158.0,20550.77,32428.0,0.787,0.19,0.895,0.006,0.011,0.017,0.8950437317784257,0.6193999885275053,1.0,110,1.05
oryx,broadleaf,0.2,17433.0,686.0,12199.0,4180.0,636.0,11665.0,0.0,0.0,0.493,0.673,0.764,0.841,0.885,0.917,0.917,0.917,0.917,0.917,20559.0,21321.974,31027.0,0.804,0.204,0.927,0.008,0.005,0.013,0.9271137026239067,0.6997648138587735,1.0,110,1.05
oryx,broadleaf,0.3,17433.0,686.0,14480.0,4180.0,670.0,14176.0,0.0,0.255,0.48,0.647,0.773,0.827,0.888,0.923,0.95,0.972,0.972,0.972,22840.0,22977.749,28745.82,0.817,0.199,0.977,0.011,0.001,0.012,0.9766763848396501,0.8306086158435152,1.0,110,1.05
oryx,broadleaf,0.4,17433.0,686.0,17373.0,4180.0,686.0,17073.0,0.021,0.218,0.499,0.668,0.759,0.827,0.878,0.911,0.934,0.968,0.987,0.987,25733.0,25733.0,25733.0,0.816,0.196,1.0,0.016,0.0,0.016,1.0,0.9965582515918087,1.0,110,1.05
oryx,broadleaf,0.5,17433.0,686.0,15514.0,4180.0,676.0,15288.0,0.0,0.236,0.481,0.643,0.759,0.825,0.879,0.911,0.946,0.966,0.966,0.966,23874.0,23929.948,27704.504,0.812,0.204,0.985,0.013,0.0,0.013,0.9854227405247813,0.8899214134113463,1.0,110,1.05
oryx,broadleaf,1.0,17433.0,686.0,14048.0,4180.0,666.0,13714.0,0.0,0.259,0.459,0.64,0.746,0.835,0.88,0.907,0.952,0.971,0.971,0.971,22408.0,22605.376,29177.987,0.806,0.195,0.971,0.011,0.001,0.011,0.9708454810495627,0.8058280273045374,1.0,110,1.05
oryx,ceylon,0.1,4512.0,74.0,3389.0,2640.0,71.0,2859.0,0.0,0.368,0.649,0.77,0.811,0.838,0.878,0.946,0.959,0.959,0.959,0.959,8669.0,8760.054,10353.5,0.844,0.198,0.959,0.186,0.002,0.188,0.9594594594594594,0.7511081560283688,1.0,110,1.05
oryx,ceylon,0.2,4512.0,74.0,3280.0,2640.0,70.0,2707.0,0.0,0.35,0.595,0.716,0.797,0.851,0.919,0.932,0.946,0.946,0.946,0.946,8560.0,8693.189,10716.0,0.831,0.216,0.946,0.175,0.003,0.177,0.9459459459459459,0.7269503546099291,1.0,110,1.05
oryx,ceylon,0.3,4512.0,74.0,3881.0,2640.0,68.0,3608.0,0.0,0.0,0.554,0.73,0.784,0.824,0.838,0.851,0.865,0.919,0.919,0.919,9161.0,9263.324,10383.562,0.793,0.169,0.919,0.244,0.007,0.251,0.918918918918919,0.8601507092198581,1.0,110,1.05
oryx,ceylon,0.4,4512.0,74.0,4464.0,2640.0,74.0,4036.0,0.105,0.309,0.581,0.716,0.757,0.811,0.865,0.905,0.946,0.973,1.0,1.0,9744.0,9744.0,9744.0,0.818,0.174,1.0,0.323,0.0,0.323,1.0,0.9893617021276596,1.0,110,1.05
oryx,ceylon,0.5,4512.0,74.0,3418.0,2640.0,69.0,2868.0,0.0,0.0,0.527,0.703,0.797,0.851,0.878,0.919,0.932,0.932,0.932,0.932,8698.0,8845.838,10749.25,0.812,0.161,0.932,0.19,0.005,0.194,0.9324324324324325,0.7575354609929078,1.0,110,1.05
oryx,ceylon,1.0,4512.0,74.0,3604.0,2640.0,69.0,3176.0,0.0,0.0,0.486,0.73,0.811,0.851,0.892,0.905,0.919,0.919,0.919,0.919,8884.0,9006.703,10586.5,0.81,0.135,0.932,0.211,0.005,0.215,0.9324324324324325,0.7987588652482269,1.0,110,1.05
oryx,elasticsearch,0.1,54562.0,3474.0,54423.0,5500.0,3474.0,53488.0,0.02,0.122,0.377,0.533,0.642,0.735,0.782,0.843,0.896,0.938,0.977,0.977,65423.0,65423.0,65423.0,0.753,0.245,1.0,0.001,0.0,0.001,1.0,0.9974524394267072,1.0,110,1.05
oryx,elasticsearch,0.2,54562.0,3474.0,54351.0,5500.0,3474.0,54192.0,0.007,0.116,0.371,0.519,0.651,0.731,0.795,0.847,0.901,0.94,0.978,0.978,65351.0,65351.0,65351.0,0.755,0.242,1.0,0.001,0.0,0.001,1.0,0.9961328397052894,1.0,110,1.05
oryx,elasticsearch,0.3,54562.0,3474.0,53060.0,5500.0,3470.0,52903.0,0.0,0.094,0.367,0.515,0.623,0.7,0.764,0.809,0.872,0.932,0.973,0.973,64060.0,64063.459,66688.5,0.736,0.242,0.999,0.001,0.0,0.001,0.9988485895221646,0.9724716835893112,1.0,110,1.05
oryx,elasticsearch,0.4,54562.0,3474.0,53741.0,5500.0,3468.0,53110.0,0.0,0.121,0.383,0.548,0.655,0.732,0.788,0.839,0.891,0.941,0.98,0.98,64741.0,64743.836,66331.688,0.755,0.246,0.998,0.001,0.0,0.001,0.998272884283247,0.984952897621055,1.0,110,1.05
oryx,elasticsearch,0.5,54562.0,3474.0,50005.0,5500.0,3402.0,49816.0,0.0,0.121,0.366,0.534,0.64,0.715,0.773,0.827,0.891,0.933,0.976,0.976,61005.0,61193.891,70119.0,0.745,0.247,0.979,0.001,0.0,0.001,0.9792746113989638,0.9164803342985961,1.0,110,1.05
oryx,elasticsearch,1.0,54562.0,3474.0,54175.0,5500.0,3474.0,53670.0,0.016,0.104,0.372,0.534,0.639,0.715,0.777,0.828,0.881,0.935,0.969,0.969,65175.0,65175.0,65175.0,0.744,0.242,1.0,0.001,0.0,0.001,1.0,0.9929071514973792,1.0,110,1.05
oryx,hazelcast,0.1,23451.0,1298.0,21996.0,4510.0,1286.0,21858.0,0.0,0.177,0.44,0.609,0.733,0.815,0.87,0.901,0.926,0.962,0.984,0.984,31016.0,31042.903,33924.579,0.803,0.268,0.991,0.005,0.0,0.005,0.9907550077041603,0.9379557374952028,1.0,110,1.05
oryx,hazelcast,0.2,23451.0,1298.0,20801.0,4510.0,1268.0,20596.0,0.0,0.17,0.438,0.618,0.708,0.794,0.839,0.885,0.927,0.953,0.953,0.953,29821.0,29943.496,35121.0,0.793,0.255,0.977,0.004,0.001,0.005,0.9768875192604006,0.8869984222421219,1.0,110,1.05
oryx,hazelcast,0.3,23451.0,1298.0,17314.0,4510.0,1210.0,16881.0,0.0,0.0,0.451,0.636,0.737,0.808,0.857,0.898,0.93,0.93,0.93,0.93,26334.0,27166.136,38608.0,0.794,0.262,0.932,0.003,0.005,0.007,0.9322033898305084,0.7383054027546799,1.0,110,1.05
oryx,hazelcast,0.4,23451.0,1298.0,23377.0,4510.0,1298.0,22902.0,0.023,0.194,0.438,0.606,0.717,0.789,0.849,0.902,0.936,0.962,0.992,0.992,32397.0,32397.0,32397.0,0.797,0.26,1.0,0.005,0.0,0.005,1.0,0.9968444842437423,1.0,110,1.05
oryx,hazelcast,0.5,23451.0,1298.0,22708.0,4510.0,1296.0,22355.0,0.0,0.185,0.449,0.607,0.714,0.798,0.857,0.896,0.926,0.961,0.982,0.982,31728.0,31730.29,32471.0,0.799,0.265,0.998,0.005,0.0,0.005,0.9984591679506933,0.9683169161229799,1.0,110,1.05
oryx,hazelcast,1.0,23451.0,1298.0,23363.0,4510.0,1298.0,22936.0,0.022,0.136,0.407,0.6,0.71,0.778,0.846,0.888,0.924,0.943,0.988,0.988,32383.0,32383.0,32383.0,0.787,0.244,1.0,0.005,0.0,0.005,1.0,0.9962474947763421,1.0,110,1.05
oryx,junit,0.1,5432.0,87.0,3999.0,2860.0,86.0,3448.0,0.0,0.341,0.747,0.851,0.92,0.943,0.943,0.943,0.989,0.989,0.989,0.989,9719.0,9751.943,9719.0,0.912,0.355,0.989,0.155,0.0,0.155,0.9885057471264368,0.7361929307805597,1.0,110,1.05
oryx,junit,0.2,5432.0,87.0,3264.0,2860.0,80.0,2158.0,0.0,0.0,0.701,0.759,0.851,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8984.0,9332.874,13252.25,0.857,0.352,0.92,0.103,0.006,0.11,0.9195402298850575,0.6008836524300442,1.0,110,1.05
oryx,junit,0.3,5432.0,87.0,3200.0,2860.0,80.0,2070.0,0.0,0.0,0.77,0.805,0.874,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8920.0,9279.172,13314.25,0.871,0.339,0.92,0.099,0.006,0.106,0.9195402298850575,0.5891016200294551,1.0,110,1.05
oryx,junit,0.4,5432.0,87.0,3174.0,2860.0,79.0,2008.0,0.0,0.0,0.782,0.805,0.839,0.908,0.908,0.908,0.908,0.908,0.908,0.908,8894.0,9309.264,13374.719,0.86,0.335,0.908,0.098,0.008,0.106,0.9080459770114943,0.5843151693667158,1.0,110,1.05
oryx,junit,0.5,5432.0,87.0,3587.0,2860.0,84.0,2775.0,0.0,0.439,0.747,0.851,0.885,0.897,0.943,0.966,0.966,0.966,0.966,0.966,9307.0,9434.241,12074.5,0.889,0.335,0.966,0.125,0.001,0.126,0.9655172413793104,0.6603460972017673,1.0,110,1.05
oryx,junit,1.0,5432.0,87.0,3377.0,2860.0,85.0,2385.0,0.0,0.514,0.782,0.839,0.897,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9097.0,9191.483,11152.0,0.903,0.31,0.977,0.111,0.001,0.111,0.9770114942528736,0.6216863033873343,1.0,110,1.05
oryx,mcMMO,0.1,1393.0,198.0,1393.0,1341.0,198.0,1291.0,0.073,0.269,0.369,0.566,0.697,0.808,0.884,0.929,0.955,0.97,0.985,1.0,4075.0,4075.0,4075.0,0.83,0.461,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
